,datetime,source,Easting (m),Northing (m),TVD (m),MW,double_flag
1247,2016-11-05 10:33:33.740,es,,,,,True
1248,2016-11-05 10:36:13.000,srl,3190.0,3910.0,3330.0,0.1,True
1249,2016-11-05 10:36:13.900,es,,,,,True
1250,2016-11-05 10:37:00.000,srl,3200.0,3890.0,3224.0,0.13,True
1251,2016-11-05 10:37:00.778,es,,,,,True
1252,2016-11-05 10:57:07.000,srl,3160.0,3880.0,3381.0,0.17,True
1253,2016-11-05 10:57:07.804,es,,,,,True
1254,2016-11-05 11:09:16.000,srl,3164.0,3848.0,3341.0,0.41,True
1255,2016-11-05 11:09:16.466,es,,,,,True
1256,2016-11-05 11:09:37.000,srl,3174.0,3897.0,3378.0,0.07,True
1257,2016-11-05 11:09:37.878,es,,,,,True
1258,2016-11-05 11:20:54.000,srl,3178.0,3866.0,3232.0,0.13,True
1259,2016-11-05 11:20:54.476,es,,,,,True
1260,2016-11-05 11:25:28.000,srl,3157.0,3843.0,3296.0,0.13,True
1261,2016-11-05 11:25:28.732,es,,,,,True
1262,2016-11-05 11:29:09.000,srl,3165.0,3868.0,3256.0,0.18,True
1263,2016-11-05 11:29:09.430,es,,,,,True
1264,2016-11-05 12:00:49.000,srl,3142.0,3968.0,3475.0,0.3,True
1265,2016-11-05 12:00:49.924,es,,,,,True
1266,2016-11-05 12:03:59.000,srl,3166.0,3858.0,3356.0,0.08,True
1267,2016-11-05 12:03:59.548,es,,,,,True
1268,2016-11-05 12:04:17.000,srl,3154.0,3858.0,3360.0,0.32,True
1269,2016-11-05 12:04:17.598,es,,,,,True
1270,2016-11-05 12:19:23.000,srl,3156.0,3827.0,3329.0,0.23,True
1271,2016-11-05 12:19:23.302,es,,,,,True
1272,2016-11-05 12:37:15.000,srl,3195.0,3969.0,3526.0,0.18,True
1273,2016-11-05 12:37:15.944,es,,,,,True
1274,2016-11-05 12:44:54.000,srl,3152.0,3870.0,3240.0,0.27,True
1275,2016-11-05 12:44:54.782,es,,,,,True
1276,2016-11-05 12:49:51.000,srl,3152.0,3819.0,3301.0,0.04,True
1277,2016-11-05 12:49:51.958,es,,,,,True
1278,2016-11-05 13:00:29.000,srl,3198.0,3836.0,2061.0,-0.16,True
1279,2016-11-05 13:00:29.920,es,,,,,True
1280,2016-11-05 13:12:30.000,srl,3106.0,3834.0,3368.0,0.07,True
1281,2016-11-05 13:12:30.334,es,,,,,True
1282,2016-11-05 13:17:16.000,srl,3162.0,3993.0,3517.0,-0.14,True
1283,2016-11-05 13:17:16.068,es,,,,,True
1284,2016-11-05 13:21:55.000,srl,3159.0,3831.0,3374.0,0.09,True
1285,2016-11-05 13:21:56.268,es,,,,,True
1286,2016-11-05 13:22:17.000,srl,3160.0,3825.0,3487.0,0.17,True
1287,2016-11-05 13:22:17.350,es,,,,,True
1288,2016-11-05 13:29:47.000,srl,3167.0,4018.0,3551.0,0.05,True
1289,2016-11-05 13:29:47.194,es,,,,,True
1290,2016-11-05 13:35:10.000,srl,3183.0,3870.0,3372.0,0.18,True
1291,2016-11-05 13:35:11.014,es,,,,,True
1292,2016-11-05 13:35:57.000,srl,3179.0,3859.0,3238.0,-0.04,True
1293,2016-11-05 13:35:57.846,es,,,,,True
1294,2016-11-05 13:41:22.000,srl,3157.0,3993.0,3443.0,0.02,True
1295,2016-11-05 13:41:23.056,es,,,,,True
1296,2016-11-05 13:46:09.000,srl,3246.0,3945.0,3135.0,-0.1,True
1297,2016-11-05 13:46:09.132,es,,,,,True
1298,2016-11-05 13:57:27.000,srl,3250.0,3923.0,3304.0,0.06,True
1299,2016-11-05 13:57:27.360,es,,,,,True
1300,2016-11-05 13:57:58.000,srl,3177.0,3993.0,3478.0,0.05,True
1301,2016-11-05 13:57:58.654,es,,,,,True
1302,2016-11-05 14:03:16.000,srl,3168.0,3869.0,3329.0,0.3,True
1303,2016-11-05 14:03:16.236,es,,,,,True
1304,2016-11-05 14:22:05.000,srl,3232.0,3941.0,3330.0,0.76,True
1305,2016-11-05 14:22:05.742,es,,,,,True
1306,2016-11-05 14:25:22.000,srl,3192.0,4018.0,3518.0,0.47,True
1307,2016-11-05 14:25:23.114,es,,,,,True
1308,2016-11-05 14:27:10.000,srl,3192.0,4033.0,3528.0,0.07,True
1309,2016-11-05 14:27:10.368,es,,,,,True
1310,2016-11-05 14:31:46.000,srl,3182.0,3993.0,3505.0,0.55,True
1311,2016-11-05 14:31:46.666,es,,,,,True
1312,2016-11-05 14:34:47.000,srl,3202.0,4043.0,3498.0,0.42,True
1313,2016-11-05 14:34:47.540,es,,,,,True
1314,2016-11-05 14:46:35.000,srl,3192.0,3993.0,3523.0,0.41,True
1315,2016-11-05 14:46:35.304,es,,,,,True
1316,2016-11-05 14:53:26.000,srl,3192.0,4018.0,3526.0,0.35,True
1317,2016-11-05 14:53:26.842,es,,,,,True
1318,2016-11-05 14:57:04.000,srl,3259.0,3988.0,3339.0,0.39,True
1319,2016-11-05 14:57:04.828,es,,,,,True
1320,2016-11-05 14:57:29.000,srl,3197.0,4023.0,3494.0,0.69,True
1321,2016-11-05 14:57:29.280,es,,,,,True
1322,2016-11-05 14:57:48.000,srl,3202.0,4043.0,3478.0,0.26,True
1323,2016-11-05 14:57:48.188,es,,,,,True
1324,2016-11-05 14:58:32.000,srl,3225.0,3989.0,3245.0,0.39,True
1325,2016-11-05 14:58:32.844,es,,,,,True
1326,2016-11-05 15:03:48.000,srl,3142.0,3821.0,3253.0,0.28,True
1327,2016-11-05 15:03:48.884,es,,,,,True
1328,2016-11-05 15:04:17.000,srl,3202.0,4053.0,3501.0,0.22,True
1329,2016-11-05 15:04:17.896,es,,,,,True
1330,2016-11-05 15:05:53.000,srl,3237.0,4010.0,3355.0,0.2,True
1331,2016-11-05 15:05:53.370,es,,,,,True
1332,2016-11-05 15:08:12.000,srl,3251.0,3960.0,3276.0,0.31,True
1333,2016-11-05 15:08:12.966,es,,,,,True
1334,2016-11-05 15:09:19.000,srl,3248.0,3987.0,3294.0,0.39,True
1335,2016-11-05 15:09:19.538,es,,,,,True
1336,2016-11-05 15:09:55.000,srl,3192.0,4053.0,3499.0,0.33,True
1337,2016-11-05 15:09:55.364,es,,,,,True
1338,2016-11-05 15:17:16.990,es,,,,,True
1339,2016-11-05 15:17:17.000,srl,3182.0,4028.0,3490.0,0.25,True
1340,2016-11-05 15:20:33.000,srl,3254.0,3987.0,3287.0,0.32,True
1341,2016-11-05 15:20:33.392,es,,,,,True
1342,2016-11-05 15:21:49.000,srl,3211.0,4063.0,3498.0,0.28,True
1343,2016-11-05 15:21:49.040,es,,,,,True
1344,2016-11-05 15:22:00.000,srl,3263.0,4010.0,3330.0,0.23,True
1345,2016-11-05 15:22:01.124,es,,,,,True
1346,2016-11-05 15:25:06.000,srl,3247.0,3956.0,3284.0,0.61,True
1347,2016-11-05 15:25:06.138,es,,,,,True
1348,2016-11-05 15:30:39.000,srl,3192.0,4018.0,3515.0,0.36,True
1349,2016-11-05 15:30:40.014,es,,,,,True
1350,2016-11-05 15:32:32.000,srl,3187.0,4008.0,3462.0,0.31,True
1351,2016-11-05 15:32:32.248,es,,,,,True
1352,2016-11-05 15:34:07.000,srl,3230.0,3942.0,3339.0,0.37,True
1353,2016-11-05 15:34:07.964,es,,,,,True
1354,2016-11-05 15:34:37.000,srl,3183.0,3863.0,3305.0,0.41,True
1355,2016-11-05 15:34:37.444,es,,,,,True
1356,2016-11-05 15:37:03.000,srl,3246.0,3968.0,3008.0,0.22,True
1357,2016-11-05 15:37:03.504,es,,,,,True
1358,2016-11-05 15:41:15.000,srl,3251.0,3981.0,3332.0,0.38,True
1359,2016-11-05 15:41:15.360,es,,,,,True
1360,2016-11-05 15:44:13.000,srl,3162.0,3841.0,3533.0,0.31,True
1361,2016-11-05 15:44:13.256,es,,,,,True
1362,2016-11-05 15:45:00.000,srl,3244.0,3966.0,3395.0,0.49,True
1363,2016-11-05 15:45:00.706,es,,,,,True
1364,2016-11-05 15:53:18.000,srl,3192.0,4028.0,3457.0,0.56,True
1365,2016-11-05 15:53:19.064,es,,,,,True
1366,2016-11-05 16:00:09.636,es,,,,,True
1367,2016-11-05 16:00:10.000,srl,3203.0,3906.0,3284.0,-0.04,True
1368,2016-11-05 16:01:07.000,srl,3233.0,3940.0,3327.0,0.19,True
1369,2016-11-05 16:01:07.060,es,,,,,True
1370,2016-11-05 16:07:11.000,srl,3206.0,4058.0,3543.0,0.2,True
1371,2016-11-05 16:07:11.942,es,,,,,True
1372,2016-11-05 16:07:44.000,srl,3202.0,4038.0,3496.0,0.32,True
1373,2016-11-05 16:07:44.354,es,,,,,True
1374,2016-11-05 16:08:56.000,srl,3245.0,4026.0,3412.0,0.51,True
1375,2016-11-05 16:08:56.340,es,,,,,True
1376,2016-11-05 16:14:19.000,srl,3160.0,3824.0,3314.0,0.37,True
1377,2016-11-05 16:14:19.418,es,,,,,True
1378,2016-11-05 16:15:52.000,srl,3243.0,3948.0,3271.0,0.59,True
1379,2016-11-05 16:15:52.196,es,,,,,True
1380,2016-11-05 16:23:11.000,srl,3233.0,3916.0,3271.0,0.19,True
1381,2016-11-05 16:23:11.668,es,,,,,True
1382,2016-11-05 16:27:09.000,srl,3192.0,4038.0,3469.0,0.45,True
1383,2016-11-05 16:27:09.632,es,,,,,True
1384,2016-11-05 16:34:42.000,srl,3202.0,4043.0,3517.0,0.55,True
1385,2016-11-05 16:34:42.400,es,,,,,True
1386,2016-11-05 16:36:52.000,srl,3167.0,3851.0,3478.0,0.34,True
1387,2016-11-05 16:36:52.528,es,,,,,True
1388,2016-11-05 16:50:47.000,srl,3206.0,4058.0,3504.0,0.22,True
1389,2016-11-05 16:50:47.762,es,,,,,True
1390,2016-11-05 16:52:33.000,srl,3202.0,4028.0,3493.0,0.65,True
1391,2016-11-05 16:52:33.158,es,,,,,True
1392,2016-11-05 17:05:17.000,srl,3154.0,3902.0,3434.0,0.86,True
1393,2016-11-05 17:05:17.948,es,,,,,True
1394,2016-11-05 17:10:13.000,srl,3202.0,4028.0,3498.0,0.15,True
1395,2016-11-05 17:10:13.804,es,,,,,True
1396,2016-11-05 17:15:31.000,srl,3172.0,3973.0,3438.0,0.25,True
1397,2016-11-05 17:15:31.784,es,,,,,True
1398,2016-11-05 17:16:15.000,srl,3266.0,4019.0,3329.0,0.46,True
1399,2016-11-05 17:16:16.124,es,,,,,True
1400,2016-11-05 17:20:01.000,srl,3163.0,3822.0,3254.0,0.16,True
1401,2016-11-05 17:20:02.128,es,,,,,True
1402,2016-11-05 17:28:28.000,srl,3192.0,4028.0,3494.0,0.49,True
1403,2016-11-05 17:28:28.164,es,,,,,True
1404,2016-11-05 17:32:57.000,srl,3128.0,3911.0,3425.0,0.21,True
1405,2016-11-05 17:32:57.620,es,,,,,True
1406,2016-11-05 17:37:15.000,srl,3167.0,3988.0,3538.0,0.27,True
1407,2016-11-05 17:37:15.148,es,,,,,True
1408,2016-11-05 17:43:00.000,srl,3276.0,4049.0,3435.0,0.33,True
1409,2016-11-05 17:43:00.404,es,,,,,True
1410,2016-11-05 17:44:58.000,srl,3216.0,4078.0,3532.0,0.45,True
1411,2016-11-05 17:44:58.600,es,,,,,True
1412,2016-11-05 17:49:48.000,srl,3192.0,4028.0,3497.0,0.66,True
1413,2016-11-05 17:49:48.858,es,,,,,True
1414,2016-11-05 17:53:30.000,srl,3216.0,4068.0,3428.0,0.23,True
1415,2016-11-05 17:53:30.788,es,,,,,True
1416,2016-11-05 18:00:27.000,srl,3177.0,3993.0,3452.0,0.49,True
1417,2016-11-05 18:00:27.082,es,,,,,True
1418,2016-11-05 18:15:21.000,srl,3233.0,3950.0,3335.0,0.69,True
1419,2016-11-05 18:15:21.136,es,,,,,True
1420,2016-11-05 18:17:32.000,srl,3269.0,4033.0,3364.0,0.24,True
1421,2016-11-05 18:17:32.402,es,,,,,True
1422,2016-11-05 18:22:31.000,srl,3216.0,4068.0,3512.0,0.5,True
1423,2016-11-05 18:22:31.928,es,,,,,True
1424,2016-11-05 18:22:37.000,srl,3192.0,4018.0,3490.0,0.52,True
1425,2016-11-05 18:22:37.282,es,,,,,True
1426,2016-11-05 18:27:29.000,srl,3157.0,3955.0,3377.0,0.15,True
1427,2016-11-05 18:27:29.970,es,,,,,True
1428,2016-11-05 18:35:41.000,srl,3253.0,3986.0,3295.0,0.37,True
1429,2016-11-05 18:35:41.054,es,,,,,True
1430,2016-11-05 18:36:38.000,srl,3206.0,4063.0,3516.0,0.28,True
1431,2016-11-05 18:36:38.526,es,,,,,True
1432,2016-11-05 18:38:27.000,srl,3224.0,3951.0,3369.0,0.21,True
1433,2016-11-05 18:38:27.882,es,,,,,True
1434,2016-11-05 18:43:20.000,srl,3284.0,4009.0,3484.0,0.35,True
1435,2016-11-05 18:43:20.266,es,,,,,True
1436,2016-11-05 18:43:31.000,srl,3216.0,4068.0,3507.0,0.46,True
1437,2016-11-05 18:43:31.188,es,,,,,True
1438,2016-11-05 18:46:22.000,srl,3252.0,3974.0,3320.0,0.32,True
1439,2016-11-05 18:46:23.114,es,,,,,True
1440,2016-11-05 18:51:23.000,srl,3179.0,3884.0,3334.0,0.15,True
1441,2016-11-05 18:51:23.688,es,,,,,True
1442,2016-11-05 18:52:08.000,srl,3235.0,3935.0,3326.0,0.43,True
1443,2016-11-05 18:52:08.542,es,,,,,True
1444,2016-11-05 19:05:55.000,srl,3197.0,4023.0,3511.0,0.81,True
1445,2016-11-05 19:05:56.058,es,,,,,True
1446,2016-11-05 19:14:47.000,srl,3207.0,3921.0,3436.0,0.13,True
1447,2016-11-05 19:14:47.528,es,,,,,True
1448,2016-11-05 19:17:52.000,srl,3253.0,3974.0,3284.0,0.39,True
1449,2016-11-05 19:17:52.750,es,,,,,True
1450,2016-11-05 19:18:21.000,srl,3266.0,4016.0,3276.0,0.29,True
1451,2016-11-05 19:18:21.654,es,,,,,True
1452,2016-11-05 19:32:21.000,srl,3177.0,3993.0,3514.0,0.51,True
1453,2016-11-05 19:32:21.814,es,,,,,True
1454,2016-11-05 19:33:38.000,srl,3141.0,3888.0,3229.0,0.33,True
1455,2016-11-05 19:33:38.572,es,,,,,True
1456,2016-11-05 19:40:34.000,srl,3211.0,4068.0,3524.0,0.43,True
1457,2016-11-05 19:40:34.602,es,,,,,True
1458,2016-11-05 19:42:07.000,srl,3261.0,4000.0,3464.0,0.43,True
1459,2016-11-05 19:42:07.724,es,,,,,True
1460,2016-11-05 19:44:57.000,srl,3172.0,3973.0,3456.0,0.22,True
1461,2016-11-05 19:44:58.134,es,,,,,True
1462,2016-11-05 19:53:57.000,srl,3192.0,4038.0,3524.0,0.6,True
1463,2016-11-05 19:53:57.576,es,,,,,True
1464,2016-11-05 20:00:19.000,srl,3294.0,4059.0,5028.0,0.09,True
1465,2016-11-05 20:00:19.398,es,,,,,True
1466,2016-11-05 20:02:29.000,srl,3259.0,4015.0,3143.0,0.22,True
1467,2016-11-05 20:02:29.512,es,,,,,True
1468,2016-11-05 20:02:39.000,srl,3177.0,3993.0,3525.0,0.52,True
1469,2016-11-05 20:02:39.070,es,,,,,True
1470,2016-11-05 20:05:02.000,srl,3169.0,3882.0,3406.0,0.33,True
1471,2016-11-05 20:05:03.030,es,,,,,True
1472,2016-11-05 20:05:42.000,srl,3257.0,4034.0,3231.0,0.37,True
1473,2016-11-05 20:05:42.894,es,,,,,True
1474,2016-11-05 20:05:59.000,srl,3251.0,4016.0,3374.0,0.47,True
1475,2016-11-05 20:06:00.100,es,,,,,True
1476,2016-11-05 20:09:05.000,srl,3218.0,3921.0,3234.0,0.24,True
1477,2016-11-05 20:09:05.502,es,,,,,True
1478,2016-11-05 20:11:58.000,srl,3282.0,3987.0,3289.0,0.27,True
1479,2016-11-05 20:11:58.774,es,,,,,True
1480,2016-11-05 20:17:58.000,srl,3278.0,4056.0,3406.0,0.11,True
1481,2016-11-05 20:17:58.530,es,,,,,True
1482,2016-11-05 20:18:21.000,srl,3211.0,3914.0,2044.0,-0.04,True
1483,2016-11-05 20:18:21.436,es,,,,,True
1484,2016-11-05 20:22:43.000,srl,3182.0,4028.0,3523.0,0.24,True
1485,2016-11-05 20:22:43.404,es,,,,,True
1486,2016-11-05 20:22:51.000,srl,3254.0,3913.0,3466.0,0.04,True
1487,2016-11-05 20:22:52.134,es,,,,,True
1488,2016-11-05 20:28:16.000,srl,3285.0,4035.0,3431.0,0.45,True
1489,2016-11-05 20:28:16.974,es,,,,,True
1490,2016-11-05 20:28:50.000,srl,3202.0,4053.0,3554.0,0.05,True
1491,2016-11-05 20:28:51.084,es,,,,,True
1492,2016-11-05 20:33:12.000,srl,3227.0,3925.0,3230.0,0.25,True
1493,2016-11-05 20:33:12.780,es,,,,,True
1494,2016-11-05 20:35:13.000,srl,3280.0,4043.0,3344.0,0.45,True
1495,2016-11-05 20:35:13.234,es,,,,,True
1496,2016-11-05 20:36:52.000,srl,3291.0,4037.0,3395.0,0.14,True
1497,2016-11-05 20:36:53.106,es,,,,,True
1498,2016-11-05 20:37:34.000,srl,3182.0,4013.0,3558.0,0.07,True
1499,2016-11-05 20:37:34.620,es,,,,,True
1500,2016-11-05 20:41:21.000,srl,3215.0,3967.0,3266.0,0.25,True
1501,2016-11-05 20:41:21.764,es,,,,,True
1502,2016-11-05 20:44:14.000,srl,3280.0,4051.0,3374.0,0.27,True
1503,2016-11-05 20:44:14.768,es,,,,,True
1504,2016-11-05 20:44:22.000,srl,3206.0,4058.0,3513.0,0.24,True
1505,2016-11-05 20:44:22.132,es,,,,,True
1506,2016-11-05 20:48:50.000,srl,3226.0,4103.0,3536.0,0.3,True
1507,2016-11-05 20:48:50.900,es,,,,,True
1508,2016-11-05 20:55:05.000,srl,3257.0,4041.0,3476.0,0.2,True
1509,2016-11-05 20:55:05.728,es,,,,,True
1510,2016-11-05 20:59:01.000,srl,3269.0,4021.0,3388.0,0.27,True
1511,2016-11-05 20:59:01.602,es,,,,,True
1512,2016-11-05 21:00:15.000,srl,3216.0,4093.0,3527.0,0.56,True
1513,2016-11-05 21:00:15.752,es,,,,,True
1514,2016-11-05 21:12:54.000,srl,3281.0,4051.0,3333.0,0.6,True
1515,2016-11-05 21:12:54.408,es,,,,,True
1516,2016-11-05 21:32:46.000,srl,3177.0,3993.0,3497.0,0.47,True
1517,2016-11-05 21:32:46.470,es,,,,,True
1518,2016-11-05 21:36:41.000,srl,3221.0,4098.0,3508.0,0.69,True
1519,2016-11-05 21:36:41.128,es,,,,,True
1520,2016-11-05 21:43:30.000,srl,3192.0,4043.0,3442.0,0.39,True
1521,2016-11-05 21:43:30.574,es,,,,,True
1522,2016-11-05 21:55:11.000,srl,3187.0,3993.0,3525.0,0.49,True
1523,2016-11-05 21:55:11.298,es,,,,,True
1524,2016-11-05 22:01:17.000,srl,3216.0,4083.0,3511.0,0.51,True
1525,2016-11-05 22:01:17.756,es,,,,,True
1526,2016-11-05 22:04:17.000,srl,3277.0,4039.0,3379.0,0.3,True
1527,2016-11-05 22:04:17.368,es,,,,,True
1528,2016-11-05 22:13:17.000,srl,3159.0,3851.0,3330.0,0.26,True
1529,2016-11-05 22:13:17.338,es,,,,,True
1530,2016-11-05 22:15:34.000,srl,3291.0,4042.0,3416.0,0.5,True
1531,2016-11-05 22:15:34.434,es,,,,,True
1532,2016-11-05 22:15:49.000,srl,3211.0,4058.0,3509.0,0.18,True
1533,2016-11-05 22:15:49.072,es,,,,,True
1534,2016-11-05 22:19:53.000,srl,3254.0,4093.0,3541.0,0.7,True
1535,2016-11-05 22:19:54.268,es,,,,,True
1536,2016-11-05 22:25:46.000,srl,3167.0,3963.0,3463.0,0.35,True
1537,2016-11-05 22:25:46.346,es,,,,,True
1538,2016-11-05 22:36:54.000,srl,3286.0,4066.0,3352.0,0.18,True
1539,2016-11-05 22:36:54.080,es,,,,,True
1540,2016-11-05 22:41:46.000,srl,3287.0,4058.0,3398.0,0.54,True
1541,2016-11-05 22:41:46.702,es,,,,,True
1542,2016-11-05 22:51:11.000,srl,3275.0,4099.0,3489.0,0.48,True
1543,2016-11-05 22:51:11.970,es,,,,,True
1544,2016-11-05 22:51:18.000,srl,3207.0,4053.0,3531.0,0.25,True
1545,2016-11-05 22:51:18.786,es,,,,,True
1546,2016-11-05 22:55:36.000,srl,3187.0,3968.0,3423.0,0.27,True
1547,2016-11-05 22:55:36.334,es,,,,,True
1548,2016-11-05 23:24:28.000,srl,3295.0,4076.0,3334.0,0.55,True
1549,2016-11-05 23:24:28.758,es,,,,,True
1550,2016-11-05 23:27:29.000,srl,3226.0,4093.0,3436.0,0.48,True
1551,2016-11-05 23:27:29.256,es,,,,,True
1552,2016-11-05 23:35:27.000,srl,3192.0,4018.0,3515.0,0.46,True
1553,2016-11-05 23:35:27.564,es,,,,,True
1554,2016-11-06 00:00:25.000,srl,3338.0,4109.0,3497.0,0.36,True
1555,2016-11-06 00:00:25.774,es,,,,,True
1556,2016-11-06 00:03:34.000,srl,3297.0,4073.0,3334.0,0.42,True
1557,2016-11-06 00:03:34.346,es,,,,,True
1558,2016-11-06 00:15:27.000,srl,3211.0,4053.0,3501.0,0.24,True
1559,2016-11-06 00:15:27.652,es,,,,,True
1560,2016-11-06 00:23:12.000,srl,3286.0,4065.0,3361.0,0.44,True
1561,2016-11-06 00:23:12.694,es,,,,,True
1562,2016-11-06 00:37:27.000,srl,3297.0,4090.0,3356.0,0.43,True
1563,2016-11-06 00:37:27.782,es,,,,,True
1564,2016-11-06 00:42:52.000,srl,3289.0,4052.0,3330.0,0.66,True
1565,2016-11-06 00:42:52.230,es,,,,,True
1566,2016-11-06 00:50:38.000,srl,3286.0,4091.0,3375.0,0.18,True
1567,2016-11-06 00:50:38.828,es,,,,,True
1568,2016-11-06 00:52:16.000,srl,3300.0,4085.0,3315.0,0.44,True
1569,2016-11-06 00:52:16.338,es,,,,,True
1570,2016-11-06 00:55:58.000,srl,3170.0,3964.0,3375.0,0.22,True
1571,2016-11-06 00:55:58.782,es,,,,,True
1572,2016-11-06 01:02:59.000,srl,3318.0,4124.0,3454.0,0.24,True
1573,2016-11-06 01:02:59.316,es,,,,,True
1574,2016-11-06 01:17:21.000,srl,3302.0,4110.0,3362.0,0.15,True
1575,2016-11-06 01:17:21.674,es,,,,,True
1576,2016-11-06 01:39:08.000,srl,3216.0,4093.0,3529.0,0.21,True
1577,2016-11-06 01:39:09.048,es,,,,,True
1578,2016-11-06 01:52:19.000,srl,3297.0,4086.0,3365.0,0.48,True
1579,2016-11-06 01:52:19.616,es,,,,,True
1580,2016-11-06 01:57:58.000,srl,3307.0,4086.0,3362.0,0.54,True
1581,2016-11-06 01:57:58.332,es,,,,,True
1582,2016-11-06 02:08:17.000,srl,3298.0,4096.0,3350.0,0.23,True
1583,2016-11-06 02:08:17.114,es,,,,,True
1584,2016-11-06 02:10:28.000,srl,3293.0,4069.0,3370.0,0.19,True
1585,2016-11-06 02:10:28.890,es,,,,,True
1586,2016-11-06 02:11:58.000,srl,3293.0,4051.0,3331.0,0.44,True
1587,2016-11-06 02:11:58.302,es,,,,,True
1588,2016-11-06 02:32:55.000,srl,3182.0,4008.0,3467.0,0.17,True
1589,2016-11-06 02:32:55.338,es,,,,,True
1590,2016-11-06 02:33:27.000,srl,3300.0,4086.0,3364.0,0.18,True
1591,2016-11-06 02:33:27.880,es,,,,,True
1592,2016-11-06 02:34:00.000,srl,3307.0,4115.0,3502.0,0.71,True
1593,2016-11-06 02:34:00.242,es,,,,,True
1594,2016-11-06 02:50:43.000,srl,3302.0,4108.0,3381.0,0.27,True
1595,2016-11-06 02:50:43.444,es,,,,,True
1596,2016-11-06 03:18:20.000,srl,3322.0,4100.0,3366.0,0.55,True
1597,2016-11-06 03:18:20.212,es,,,,,True
1598,2016-11-06 03:30:01.000,srl,3316.0,4120.0,3360.0,0.3,True
1599,2016-11-06 03:30:01.744,es,,,,,True
1600,2016-11-06 03:44:39.000,srl,3313.0,4103.0,3372.0,0.35,True
1601,2016-11-06 03:44:39.372,es,,,,,True
1602,2016-11-06 03:57:03.000,srl,3310.0,4099.0,3340.0,0.14,True
1603,2016-11-06 03:57:03.504,es,,,,,True
1604,2016-11-06 04:11:46.000,srl,3314.0,4114.0,3369.0,0.24,True
1605,2016-11-06 04:11:46.476,es,,,,,True
1606,2016-11-06 04:35:15.000,srl,3297.0,4087.0,3361.0,0.42,True
1607,2016-11-06 04:35:15.406,es,,,,,True
1608,2016-11-06 04:46:10.000,srl,3341.0,4138.0,3363.0,0.64,True
1609,2016-11-06 04:46:10.986,es,,,,,True
1610,2016-11-06 04:59:42.000,srl,3330.0,4131.0,3366.0,0.24,True
1611,2016-11-06 04:59:43.034,es,,,,,True
1612,2016-11-06 05:14:41.000,srl,3266.0,4167.0,3533.0,-0.05,True
1613,2016-11-06 05:14:41.618,es,,,,,True
1614,2016-11-06 05:27:00.000,srl,3328.0,4185.0,3562.0,0.12,True
1615,2016-11-06 05:27:00.156,es,,,,,True
1616,2016-11-06 05:28:44.000,srl,3182.0,4018.0,3491.0,0.36,True
1617,2016-11-06 05:28:44.808,es,,,,,True
1618,2016-11-06 05:28:48.000,srl,3192.0,4038.0,3507.0,0.25,True
1619,2016-11-06 05:28:48.442,es,,,,,True
1620,2016-11-06 05:48:23.000,srl,3280.0,4134.0,3490.0,0.33,True
1621,2016-11-06 05:48:24.040,es,,,,,True
1622,2016-11-06 05:55:16.000,srl,3216.0,4088.0,3523.0,0.31,True
1623,2016-11-06 05:55:16.854,es,,,,,True
1624,2016-11-06 06:13:13.000,srl,3241.0,4162.0,3532.0,0.42,True
1625,2016-11-06 06:13:13.764,es,,,,,True
1626,2016-11-06 06:13:19.000,srl,3261.0,4167.0,3477.0,0.32,True
1627,2016-11-06 06:13:19.424,es,,,,,True
1628,2016-11-06 06:14:34.000,srl,3241.0,4138.0,3511.0,0.25,True
1629,2016-11-06 06:14:34.382,es,,,,,True
1630,2016-11-06 06:27:59.000,srl,3316.0,4116.0,3385.0,0.16,True
1631,2016-11-06 06:28:00.210,es,,,,,True
1632,2016-11-06 06:35:00.000,srl,3246.0,4123.0,3463.0,0.09,True
1633,2016-11-06 06:35:01.026,es,,,,,True
1634,2016-11-06 06:47:04.000,srl,3288.0,4075.0,3573.0,0.36,True
1635,2016-11-06 06:47:04.246,es,,,,,True
1636,2016-11-06 06:47:47.000,srl,3327.0,4121.0,3428.0,0.22,True
1637,2016-11-06 06:47:47.766,es,,,,,True
1638,2016-11-06 06:56:41.000,srl,3309.0,4114.0,3365.0,0.15,True
1639,2016-11-06 06:56:41.660,es,,,,,True
1640,2016-11-06 07:46:38.000,srl,3266.0,4152.0,3483.0,0.32,True
1641,2016-11-06 07:46:38.434,es,,,,,True
1642,2016-11-06 08:00:45.000,srl,3276.0,4202.0,3526.0,0.17,True
1643,2016-11-06 08:00:45.432,es,,,,,True
1644,2016-11-06 09:42:07.000,srl,3236.0,4157.0,3463.0,0.15,True
1645,2016-11-06 09:42:07.102,es,,,,,True
1646,2016-11-06 09:57:33.000,srl,3311.0,4119.0,3385.0,0.32,True
1647,2016-11-06 09:57:33.328,es,,,,,True
1648,2016-11-06 10:28:32.000,srl,3241.0,4128.0,3244.0,0.11,True
1649,2016-11-06 10:28:32.538,es,,,,,True
1650,2016-11-06 11:04:31.000,srl,3226.0,4177.0,3486.0,0.3,True
1651,2016-11-06 11:04:31.558,es,,,,,True
1652,2016-11-06 11:05:30.000,srl,3326.0,4114.0,5029.0,0.44,True
1653,2016-11-06 11:05:30.446,es,,,,,True
1654,2016-11-06 12:10:18.000,srl,3251.0,4167.0,3330.0,-0.02,True
1655,2016-11-06 12:10:18.926,es,,,,,True
1656,2016-11-06 14:48:37.000,srl,3305.0,4101.0,3346.0,-0.06,True
